Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-09-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-09 00:00:00,13.18,83.89,1.78,9.38,11.16,NA,NA,2.14,11.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-10 00:00:00,13.52,53.09,3.67,10.02,13.69,NA,NA,2.09,9.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-11 00:00:00,10.22,24.70,7.91,11.50,19.40,NA,NA,2.05,11.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-12 00:00:00,15.04,41.49,7.66,11.41,19.07,NA,NA,2.15,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-13 00:00:00,13.57,67.15,7.86,11.48,19.35,NA,NA,2.50,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-14 00:00:00,10.35,58.24,7.99,11.53,19.52,NA,NA,2.21,11.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-15 00:00:00,2.68,38.54,8.40,11.66,20.06,NA,NA,2.09,10.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-16 00:00:00,16.56,47.83,11.79,12.83,24.60,NA,NA,2.00,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-17 00:00:00,19.41,42.72,12.05,12.93,24.98,NA,NA,1.87,10.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-18 00:00:00,27.77,65.15,13.48,13.41,26.90,NA,NA,1.81,9.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-19 00:00:00,24.66,57.87,14.80,13.87,28.67,NA,NA,1.83,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-20 00:00:00,26.90,59.83,16.37,14.43,30.80,NA,NA,1.80,9.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-21 00:00:00,27.06,68.30,17.62,14.82,32.44,NA,NA,1.80,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-22 00:00:00,23.40,53.77,19.33,15.41,34.74,NA,NA,1.75,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-23 00:00:00,21.45,47.66,19.88,15.67,35.55,NA,NA,1.70,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-24 00:00:00,22.15,45.76,17.94,14.95,32.89,NA,NA,1.71,10.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-25 00:00:00,34.84,67.43,14.09,13.65,27.74,NA,NA,1.84,11.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-26 00:00:00,30.02,56.00,11.70,12.85,24.55,NA,NA,1.72,10.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-27 00:00:00,43.21,73.82,8.96,11.85,20.82,NA,NA,1.81,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-28 00:00:00,37.47,80.07,7.23,11.24,18.46,NA,NA,1.87,14.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-29 00:00:00,27.06,65.12,6.29,10.95,17.23,NA,NA,1.72,10.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-30 00:00:00,31.13,59.22,5.92,10.81,16.73,NA,NA,1.73,10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-01 00:00:00,39.21,85.61,5.90,10.81,16.71,NA,NA,1.92,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-02 00:00:00,45.20,87.32,5.88,10.80,16.68,NA,NA,1.96,10.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-03 00:00:00,26.89,62.09,5.76,10.74,16.50,NA,NA,1.63,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-04 00:00:00,23.11,60.30,5.56,10.68,16.25,NA,NA,1.57,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-05 00:00:00,32.10,75.22,5.60,10.71,16.31,NA,NA,1.63,11.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-06 00:00:00,39.89,80.51,5.72,10.75,16.47,NA,NA,1.65,10.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-07 00:00:00,58.98,112.87,5.76,10.77,16.53,NA,NA,1.66,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-08 00:00:00,69.32,158.46,5.66,10.73,16.38,NA,NA,1.84,10.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-09 00:00:00,58.74,152.85,5.56,10.68,16.24,NA,NA,2.17,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-10 00:00:00,53.91,139.39,5.55,10.68,16.23,NA,NA,2.08,10.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-11 00:00:00,78.07,151.34,5.61,10.69,16.30,NA,NA,2.45,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-12 00:00:00,107.50,218.31,11.65,24.86,35.51,NA,NA,2.37,10.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-13 00:00:00,77.04,191.90,18.57,44.18,62.75,NA,NA,1.85,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-14 00:00:00,75.51,178.74,22.99,47.04,70.04,NA,NA,1.87,9.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-15 00:00:00,104.22,233.59,54.98,61.69,116.68,NA,NA,2.16,10.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-16 00:00:00,157.15,281.42,69.31,74.31,143.61,NA,NA,2.99,11.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-17 00:00:00,108.96,157.43,39.84,48.42,88.26,NA,NA,2.61,9.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-18 00:00:00,9.35,31.82,25.87,35.38,61.25,NA,NA,1.71,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-19 00:00:00,26.18,80.02,25.66,39.07,64.73,NA,NA,1.76,9.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-20 00:00:00,39.14,171.55,32.51,56.23,88.74,NA,NA,2.10,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-21 00:00:00,32.72,176.70,54.18,56.86,111.04,NA,NA,2.30,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-22 00:00:00,23.46,150.41,53.88,54.20,108.09,NA,NA,2.07,9.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-23 00:00:00,30.12,168.19,83.13,65.76,148.89,NA,NA,2.56,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-24 00:00:00,26.23,101.96,17.96,38.06,56.02,NA,NA,2.01,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-25 00:00:00,22.88,79.11,24.60,39.67,64.27,NA,NA,1.88,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-26 00:00:00,35.16,142.08,36.51,44.60,81.11,NA,NA,2.12,10.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-27 00:00:00,77.15,199.01,48.31,51.54,99.84,NA,NA,2.54,10.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-28 00:00:00,104.53,248.00,32.42,53.19,85.61,NA,NA,2.29,10.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-29 00:00:00,60.77,257.72,47.77,60.45,108.21,NA,NA,2.55,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-30 00:00:00,90.54,223.21,45.66,54.86,100.53,NA,NA,2.61,11.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-10-31 00:00:00,105.53,251.65,39.12,52.49,91.60,NA,NA,2.46,11.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-01 00:00:00,100.15,282.29,93.13,76.35,169.49,NA,NA,3.03,11.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-02 00:00:00,115.63,257.19,27.29,57.02,84.31,NA,NA,2.60,13.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-03 00:00:00,122.29,241.01,40.85,66.69,107.53,NA,NA,2.78,12.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-04 00:00:00,308.65,433.58,69.67,73.21,142.88,NA,NA,3.52,11.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-05 00:00:00,410.33,461.37,68.42,75.53,143.95,NA,NA,3.69,10.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-06 00:00:00,300.26,413.72,39.41,70.04,109.45,NA,NA,3.43,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-07 00:00:00,197.27,319.00,51.77,75.03,126.78,NA,NA,3.12,12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-08 00:00:00,203.27,322.50,31.23,68.20,99.44,NA,NA,3.01,13.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-09 00:00:00,204.49,330.47,37.98,72.06,110.03,NA,NA,2.97,12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-10 00:00:00,206.86,359.75,81.60,91.99,173.59,NA,NA,3.38,11.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-11 00:00:00,259.58,452.74,160.61,125.55,261.23,NA,NA,4.22,9.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-12 00:00:00,344.19,512.38,109.11,123.94,199.55,NA,NA,4.69,12.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-13 00:00:00,247.05,399.64,116.40,116.38,218.68,NA,NA,4.33,13.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-14 00:00:00,156.46,303.72,146.35,129.28,217.44,NA,NA,3.68,14.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-15 00:00:00,185.99,318.84,121.51,117.63,230.94,NA,NA,3.88,14.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-16 00:00:00,219.87,345.77,82.77,106.15,183.46,NA,NA,3.51,15.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-17 00:00:00,161.13,298.73,137.32,144.92,195.89,NA,NA,3.55,16.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-18 00:00:00,176.78,326.73,178.89,169.69,240.17,NA,NA,4.67,17.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-19 00:00:00,192.60,318.94,116.35,133.90,241.67,NA,NA,4.13,16.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-20 00:00:00,178.79,325.05,119.75,155.44,165.72,NA,NA,3.69,16.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-21 00:00:00,174.44,270.38,81.19,103.34,153.52,NA,NA,4.02,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-22 00:00:00,116.71,213.52,21.41,64.30,85.70,NA,NA,2.83,17.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-23 00:00:00,122.93,271.77,66.73,139.62,121.25,NA,NA,3.02,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-24 00:00:00,161.47,342.79,176.82,166.19,266.68,NA,NA,4.88,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-25 00:00:00,164.32,336.91,115.44,118.14,198.22,NA,NA,3.96,13.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-26 00:00:00,199.05,393.61,231.93,183.46,318.00,NA,NA,5.30,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-27 00:00:00,167.82,329.29,160.63,138.66,254.38,NA,NA,4.90,15.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-28 00:00:00,198.63,367.58,176.21,151.32,239.11,NA,NA,4.69,33.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-29 00:00:00,165.07,308.60,116.47,124.70,162.65,NA,NA,5.05,15.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-11-30 00:00:00,136.67,270.58,86.49,103.76,156.00,NA,NA,3.38,14.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-01 00:00:00,166.71,335.19,109.24,120.88,201.61,NA,NA,4.40,9.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-02 00:00:00,178.37,316.53,47.52,72.09,119.60,NA,NA,3.87,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-03 00:00:00,105.06,237.20,82.16,90.17,140.01,NA,NA,3.46,9.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-04 00:00:00,99.28,237.17,173.80,119.78,218.01,NA,NA,3.64,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-05 00:00:00,116.67,230.05,158.33,111.81,199.98,NA,NA,3.33,14.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-06 00:00:00,123.27,201.15,55.78,55.81,111.59,NA,NA,2.57,12.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-07 00:00:00,87.85,138.45,26.37,30.08,56.45,NA,NA,1.73,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-08 00:00:00,89.83,154.38,43.79,43.39,83.31,NA,NA,1.84,15.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-09 00:00:00,107.45,192.08,75.02,64.22,131.06,NA,NA,2.28,14.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-10 00:00:00,117.89,203.60,58.30,56.86,103.31,NA,NA,2.14,17.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-11 00:00:00,98.27,187.04,103.18,78.29,172.72,NA,NA,1.79,15.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-12 00:00:00,109.40,210.13,163.16,118.78,192.94,NA,NA,2.46,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-13 00:00:00,130.22,245.01,214.17,138.69,235.69,NA,NA,2.92,18.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-14 00:00:00,168.85,280.94,195.33,141.88,216.51,NA,NA,3.37,25.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-15 00:00:00,147.35,251.24,157.16,114.54,172.54,NA,NA,2.52,16.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-16 00:00:00,153.40,268.02,90.95,83.91,150.40,NA,NA,2.59,14.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-17 00:00:00,123.34,212.46,18.03,38.88,56.90,NA,NA,2.09,17.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-18 00:00:00,106.42,168.26,10.02,26.17,36.20,NA,NA,2.34,16.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-19 00:00:00,102.66,167.21,16.57,33.84,50.41,NA,NA,2.31,20.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-20 00:00:00,135.28,247.55,59.63,57.98,94.75,NA,NA,3.64,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-21 00:00:00,227.20,384.87,163.15,86.18,187.84,NA,NA,5.30,15.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-22 00:00:00,252.15,408.78,177.93,87.45,211.68,NA,NA,5.63,13.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-23 00:00:00,224.43,360.52,166.32,63.74,212.90,NA,NA,4.52,20.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-24 00:00:00,185.27,310.77,128.53,54.74,171.10,NA,NA,4.06,17.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-25 00:00:00,253.84,385.36,191.93,72.07,188.78,NA,NA,5.36,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-26 00:00:00,256.84,366.66,134.34,52.98,151.16,NA,NA,4.59,13.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-27 00:00:00,102.64,171.30,119.03,44.75,159.54,NA,NA,3.49,11.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-28 00:00:00,105.84,165.92,108.32,43.87,152.20,NA,NA,3.36,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-29 00:00:00,110.50,191.38,98.43,37.07,128.03,NA,NA,3.40,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-30 00:00:00,178.48,378.98,137.68,63.77,165.04,NA,NA,4.82,9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-12-31 00:00:00,171.32,316.54,123.93,50.76,158.88,NA,NA,4.24,9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
